"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"889757284728885248","","","2017-07-25 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"889394937581654016","","","2017-07-24 08:00:51 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:36: Good morning! I just came back up from reboot!","","","",""
"889032480237404160","","","2017-07-23 08:00:35 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:24: Good morning! I just came back up from reboot!","","","",""
"888670121601847296","","","2017-07-22 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"888307739557896192","","","2017-07-21 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"887945344536911872","","","2017-07-20 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"887582965265424384","","","2017-07-19 08:00:44 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"887220569078235136","","","2017-07-18 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"886858177962156033","","","2017-07-17 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"886495805263106048","","","2017-07-16 08:00:44 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:34: Good morning! I just came back up from reboot!","","","",""
